datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
12/10/2024 8:00:00 AM,12/10/2024 3:00:00 AM,RTO,3019.572
12/10/2024 8:00:00 AM,12/10/2024 3:00:00 AM,RFC,2994.729
12/10/2024 7:00:00 AM,12/10/2024 2:00:00 AM,MIDATL,97.205
12/10/2024 7:00:00 AM,12/10/2024 2:00:00 AM,OTHER,15.864
12/10/2024 7:00:00 AM,12/10/2024 2:00:00 AM,SOUTH,54.586
12/10/2024 7:00:00 AM,12/10/2024 2:00:00 AM,WEST,3046.395
12/10/2024 7:00:00 AM,12/10/2024 2:00:00 AM,RTO,3198.186
12/10/2024 7:00:00 AM,12/10/2024 2:00:00 AM,RFC,3143.600
12/10/2024 6:00:00 AM,12/10/2024 1:00:00 AM,MIDATL,131.265
12/10/2024 6:00:00 AM,12/10/2024 1:00:00 AM,OTHER,16.240
12/10/2024 6:00:00 AM,12/10/2024 1:00:00 AM,SOUTH,62.960
12/10/2024 6:00:00 AM,12/10/2024 1:00:00 AM,WEST,3157.438
12/10/2024 6:00:00 AM,12/10/2024 1:00:00 AM,RTO,3351.663
12/10/2024 6:00:00 AM,12/10/2024 1:00:00 AM,RFC,3288.703
12/10/2024 5:00:00 AM,12/10/2024 12:00:00 AM,MIDATL,239.285
12/10/2024 5:00:00 AM,12/10/2024 12:00:00 AM,OTHER,16.564
12/10/2024 5:00:00 AM,12/10/2024 12:00:00 AM,SOUTH,79.296
12/10/2024 5:00:00 AM,12/10/2024 12:00:00 AM,WEST,3141.761
12/10/2024 5:00:00 AM,12/10/2024 12:00:00 AM,RTO,3460.342
12/10/2024 5:00:00 AM,12/10/2024 12:00:00 AM,RFC,3381.046
12/10/2024 4:00:00 AM,12/9/2024 11:00:00 PM,MIDATL,296.843
12/10/2024 4:00:00 AM,12/9/2024 11:00:00 PM,OTHER,17.970
12/10/2024 4:00:00 AM,12/9/2024 11:00:00 PM,SOUTH,91.943
12/10/2024 4:00:00 AM,12/9/2024 11:00:00 PM,WEST,3200.512
12/10/2024 4:00:00 AM,12/9/2024 11:00:00 PM,RTO,3589.298
12/10/2024 4:00:00 AM,12/9/2024 11:00:00 PM,RFC,3497.355
12/10/2024 3:00:00 AM,12/9/2024 10:00:00 PM,MIDATL,408.102
12/10/2024 3:00:00 AM,12/9/2024 10:00:00 PM,OTHER,19.811
12/10/2024 3:00:00 AM,12/9/2024 10:00:00 PM,SOUTH,135.518
12/10/2024 3:00:00 AM,12/9/2024 10:00:00 PM,WEST,3320.296
12/10/2024 3:00:00 AM,12/9/2024 10:00:00 PM,RTO,3863.916
12/10/2024 3:00:00 AM,12/9/2024 10:00:00 PM,RFC,3728.398
12/10/2024 2:00:00 AM,12/9/2024 9:00:00 PM,MIDATL,367.787
12/10/2024 2:00:00 AM,12/9/2024 9:00:00 PM,OTHER,21.821
12/10/2024 2:00:00 AM,12/9/2024 9:00:00 PM,SOUTH,154.013
12/10/2024 2:00:00 AM,12/9/2024 9:00:00 PM,WEST,3232.965
12/10/2024 2:00:00 AM,12/9/2024 9:00:00 PM,RTO,3754.765
12/10/2024 2:00:00 AM,12/9/2024 9:00:00 PM,RFC,3600.752
12/10/2024 1:00:00 AM,12/9/2024 8:00:00 PM,MIDATL,352.400
12/10/2024 1:00:00 AM,12/9/2024 8:00:00 PM,OTHER,22.494
12/10/2024 1:00:00 AM,12/9/2024 8:00:00 PM,SOUTH,173.132
12/10/2024 1:00:00 AM,12/9/2024 8:00:00 PM,WEST,3077.283
12/10/2024 1:00:00 AM,12/9/2024 8:00:00 PM,RTO,3602.815
12/10/2024 1:00:00 AM,12/9/2024 8:00:00 PM,RFC,3429.683
12/10/2024 12:00:00 AM,12/9/2024 7:00:00 PM,MIDATL,312.661
12/10/2024 12:00:00 AM,12/9/2024 7:00:00 PM,OTHER,23.130
12/10/2024 12:00:00 AM,12/9/2024 7:00:00 PM,SOUTH,179.145
12/10/2024 12:00:00 AM,12/9/2024 7:00:00 PM,WEST,2669.720
12/10/2024 12:00:00 AM,12/9/2024 7:00:00 PM,RTO,3161.526
12/10/2024 12:00:00 AM,12/9/2024 7:00:00 PM,RFC,2982.381
12/9/2024 11:00:00 PM,12/9/2024 6:00:00 PM,MIDATL,373.826
12/9/2024 11:00:00 PM,12/9/2024 6:00:00 PM,OTHER,23.703
12/9/2024 11:00:00 PM,12/9/2024 6:00:00 PM,SOUTH,180.181
12/9/2024 11:00:00 PM,12/9/2024 6:00:00 PM,WEST,2789.758
12/9/2024 11:00:00 PM,12/9/2024 6:00:00 PM,RTO,3343.765
12/9/2024 11:00:00 PM,12/9/2024 6:00:00 PM,RFC,3163.584
12/9/2024 10:00:00 PM,12/9/2024 5:00:00 PM,MIDATL,416.899
12/9/2024 10:00:00 PM,12/9/2024 5:00:00 PM,OTHER,23.409
12/9/2024 10:00:00 PM,12/9/2024 5:00:00 PM,SOUTH,104.242
12/9/2024 10:00:00 PM,12/9/2024 5:00:00 PM,WEST,2500.439
12/9/2024 10:00:00 PM,12/9/2024 5:00:00 PM,RTO,3021.580
12/9/2024 10:00:00 PM,12/9/2024 5:00:00 PM,RFC,2917.338
12/9/2024 9:00:00 PM,12/9/2024 4:00:00 PM,MIDATL,475.644
12/9/2024 9:00:00 PM,12/9/2024 4:00:00 PM,OTHER,22.360
12/9/2024 9:00:00 PM,12/9/2024 4:00:00 PM,SOUTH,128.967
12/9/2024 9:00:00 PM,12/9/2024 4:00:00 PM,WEST,2355.380
12/9/2024 9:00:00 PM,12/9/2024 4:00:00 PM,RTO,2959.991
12/9/2024 9:00:00 PM,12/9/2024 4:00:00 PM,RFC,2831.024
12/9/2024 8:00:00 PM,12/9/2024 3:00:00 PM,MIDATL,562.522
12/9/2024 8:00:00 PM,12/9/2024 3:00:00 PM,OTHER,20.519
12/9/2024 8:00:00 PM,12/9/2024 3:00:00 PM,SOUTH,151.826
12/9/2024 8:00:00 PM,12/9/2024 3:00:00 PM,WEST,2786.314
12/9/2024 8:00:00 PM,12/9/2024 3:00:00 PM,RTO,3500.662
12/9/2024 8:00:00 PM,12/9/2024 3:00:00 PM,RFC,3348.836
12/9/2024 7:00:00 PM,12/9/2024 2:00:00 PM,MIDATL,658.619
12/9/2024 7:00:00 PM,12/9/2024 2:00:00 PM,OTHER,21.258
12/9/2024 7:00:00 PM,12/9/2024 2:00:00 PM,SOUTH,150.134
12/9/2024 7:00:00 PM,12/9/2024 2:00:00 PM,WEST,3424.994
12/9/2024 7:00:00 PM,12/9/2024 2:00:00 PM,RTO,4233.747
12/9/2024 7:00:00 PM,12/9/2024 2:00:00 PM,RFC,4083.613
12/9/2024 6:00:00 PM,12/9/2024 1:00:00 PM,MIDATL,726.277
12/9/2024 6:00:00 PM,12/9/2024 1:00:00 PM,OTHER,21.514
12/9/2024 6:00:00 PM,12/9/2024 1:00:00 PM,SOUTH,165.464
12/9/2024 6:00:00 PM,12/9/2024 1:00:00 PM,WEST,3695.823
12/9/2024 6:00:00 PM,12/9/2024 1:00:00 PM,RTO,4587.564
12/9/2024 6:00:00 PM,12/9/2024 1:00:00 PM,RFC,4422.100
12/9/2024 5:00:00 PM,12/9/2024 12:00:00 PM,MIDATL,655.020
12/9/2024 5:00:00 PM,12/9/2024 12:00:00 PM,OTHER,22.325
12/9/2024 5:00:00 PM,12/9/2024 12:00:00 PM,SOUTH,250.104
12/9/2024 5:00:00 PM,12/9/2024 12:00:00 PM,WEST,3741.129
12/9/2024 5:00:00 PM,12/9/2024 12:00:00 PM,RTO,4646.253
12/9/2024 5:00:00 PM,12/9/2024 12:00:00 PM,RFC,4396.149
12/9/2024 4:00:00 PM,12/9/2024 11:00:00 AM,MIDATL,533.529
12/9/2024 4:00:00 PM,12/9/2024 11:00:00 AM,OTHER,22.417
12/9/2024 4:00:00 PM,12/9/2024 11:00:00 AM,SOUTH,314.070
12/9/2024 4:00:00 PM,12/9/2024 11:00:00 AM,WEST,4283.030
12/9/2024 4:00:00 PM,12/9/2024 11:00:00 AM,RTO,5130.629
12/9/2024 4:00:00 PM,12/9/2024 11:00:00 AM,RFC,4816.559
12/9/2024 3:00:00 PM,12/9/2024 10:00:00 AM,MIDATL,525.648
12/9/2024 3:00:00 PM,12/9/2024 10:00:00 AM,OTHER,22.205
12/9/2024 3:00:00 PM,12/9/2024 10:00:00 AM,SOUTH,336.191
12/9/2024 3:00:00 PM,12/9/2024 10:00:00 AM,WEST,5287.878
12/9/2024 3:00:00 PM,12/9/2024 10:00:00 AM,RTO,6149.717
12/9/2024 3:00:00 PM,12/9/2024 10:00:00 AM,RFC,5813.526
12/9/2024 2:00:00 PM,12/9/2024 9:00:00 AM,MIDATL,568.271
12/9/2024 2:00:00 PM,12/9/2024 9:00:00 AM,OTHER,22.518
12/9/2024 2:00:00 PM,12/9/2024 9:00:00 AM,SOUTH,311.467
12/9/2024 2:00:00 PM,12/9/2024 9:00:00 AM,WEST,6345.416
12/9/2024 2:00:00 PM,12/9/2024 9:00:00 AM,RTO,7225.154
12/9/2024 2:00:00 PM,12/9/2024 9:00:00 AM,RFC,6913.687
12/9/2024 1:00:00 PM,12/9/2024 8:00:00 AM,MIDATL,658.278
12/9/2024 1:00:00 PM,12/9/2024 8:00:00 AM,OTHER,22.790
12/9/2024 1:00:00 PM,12/9/2024 8:00:00 AM,SOUTH,148.959
12/9/2024 1:00:00 PM,12/9/2024 8:00:00 AM,WEST,6741.882
12/9/2024 1:00:00 PM,12/9/2024 8:00:00 AM,RTO,7549.119
12/9/2024 1:00:00 PM,12/9/2024 8:00:00 AM,RFC,7400.160
12/9/2024 12:00:00 PM,12/9/2024 7:00:00 AM,MIDATL,634.543
12/9/2024 12:00:00 PM,12/9/2024 7:00:00 AM,OTHER,22.986
12/9/2024 12:00:00 PM,12/9/2024 7:00:00 AM,SOUTH,179.636
12/9/2024 12:00:00 PM,12/9/2024 7:00:00 AM,WEST,6375.459
12/9/2024 12:00:00 PM,12/9/2024 7:00:00 AM,RTO,7189.638
12/9/2024 12:00:00 PM,12/9/2024 7:00:00 AM,RFC,7010.002
12/9/2024 11:00:00 AM,12/9/2024 6:00:00 AM,MIDATL,567.120
12/9/2024 11:00:00 AM,12/9/2024 6:00:00 AM,OTHER,22.334
12/9/2024 11:00:00 AM,12/9/2024 6:00:00 AM,SOUTH,135.190
12/9/2024 11:00:00 AM,12/9/2024 6:00:00 AM,WEST,5575.380
12/9/2024 11:00:00 AM,12/9/2024 6:00:00 AM,RTO,6277.690
12/9/2024 11:00:00 AM,12/9/2024 6:00:00 AM,RFC,6142.500
12/9/2024 10:00:00 AM,12/9/2024 5:00:00 AM,MIDATL,487.461
12/9/2024 10:00:00 AM,12/9/2024 5:00:00 AM,OTHER,20.853
12/9/2024 10:00:00 AM,12/9/2024 5:00:00 AM,SOUTH,134.155
12/9/2024 10:00:00 AM,12/9/2024 5:00:00 AM,WEST,5533.608
12/9/2024 10:00:00 AM,12/9/2024 5:00:00 AM,RTO,6155.224
12/9/2024 10:00:00 AM,12/9/2024 5:00:00 AM,RFC,6021.069
12/9/2024 9:00:00 AM,12/9/2024 4:00:00 AM,MIDATL,324.434
12/9/2024 9:00:00 AM,12/9/2024 4:00:00 AM,OTHER,20.041
12/9/2024 9:00:00 AM,12/9/2024 4:00:00 AM,SOUTH,186.436
12/9/2024 9:00:00 AM,12/9/2024 4:00:00 AM,WEST,5490.080
12/9/2024 9:00:00 AM,12/9/2024 4:00:00 AM,RTO,6000.950
12/9/2024 9:00:00 AM,12/9/2024 4:00:00 AM,RFC,5814.514
12/9/2024 8:00:00 AM,12/9/2024 3:00:00 AM,MIDATL,214.265
12/9/2024 8:00:00 AM,12/9/2024 3:00:00 AM,OTHER,19.259
12/9/2024 8:00:00 AM,12/9/2024 3:00:00 AM,SOUTH,159.519
12/9/2024 8:00:00 AM,12/9/2024 3:00:00 AM,WEST,5536.983
12/9/2024 8:00:00 AM,12/9/2024 3:00:00 AM,RTO,5910.767
12/9/2024 8:00:00 AM,12/9/2024 3:00:00 AM,RFC,5751.248
12/9/2024 7:00:00 AM,12/9/2024 2:00:00 AM,MIDATL,227.223
12/9/2024 7:00:00 AM,12/9/2024 2:00:00 AM,OTHER,19.001
12/9/2024 7:00:00 AM,12/9/2024 2:00:00 AM,SOUTH,134.267
12/9/2024 7:00:00 AM,12/9/2024 2:00:00 AM,WEST,5706.579
12/9/2024 7:00:00 AM,12/9/2024 2:00:00 AM,RTO,6068.069
12/9/2024 7:00:00 AM,12/9/2024 2:00:00 AM,RFC,5933.802
12/9/2024 6:00:00 AM,12/9/2024 1:00:00 AM,MIDATL,235.551
12/9/2024 6:00:00 AM,12/9/2024 1:00:00 AM,OTHER,18.893
12/9/2024 6:00:00 AM,12/9/2024 1:00:00 AM,SOUTH,144.379
12/9/2024 6:00:00 AM,12/9/2024 1:00:00 AM,WEST,5709.995
12/9/2024 6:00:00 AM,12/9/2024 1:00:00 AM,RTO,6089.925
12/9/2024 6:00:00 AM,12/9/2024 1:00:00 AM,RFC,5945.546
12/9/2024 5:00:00 AM,12/9/2024 12:00:00 AM,MIDATL,277.068
12/9/2024 5:00:00 AM,12/9/2024 12:00:00 AM,OTHER,19.182
12/9/2024 5:00:00 AM,12/9/2024 12:00:00 AM,SOUTH,168.907
12/9/2024 5:00:00 AM,12/9/2024 12:00:00 AM,WEST,5787.380
12/9/2024 5:00:00 AM,12/9/2024 12:00:00 AM,RTO,6233.355
12/9/2024 5:00:00 AM,12/9/2024 12:00:00 AM,RFC,6064.448
12/9/2024 4:00:00 AM,12/8/2024 11:00:00 PM,MIDATL,292.121
12/9/2024 4:00:00 AM,12/8/2024 11:00:00 PM,OTHER,19.639
12/9/2024 4:00:00 AM,12/8/2024 11:00:00 PM,SOUTH,184.772
12/9/2024 4:00:00 AM,12/8/2024 11:00:00 PM,WEST,5955.200
12/9/2024 4:00:00 AM,12/8/2024 11:00:00 PM,RTO,6432.093
12/9/2024 4:00:00 AM,12/8/2024 11:00:00 PM,RFC,6247.321
12/9/2024 3:00:00 AM,12/8/2024 10:00:00 PM,MIDATL,515.292
12/9/2024 3:00:00 AM,12/8/2024 10:00:00 PM,OTHER,20.686
12/9/2024 3:00:00 AM,12/8/2024 10:00:00 PM,SOUTH,172.533
12/9/2024 3:00:00 AM,12/8/2024 10:00:00 PM,WEST,6288.101
12/9/2024 3:00:00 AM,12/8/2024 10:00:00 PM,RTO,6975.926
12/9/2024 3:00:00 AM,12/8/2024 10:00:00 PM,RFC,6803.393
12/9/2024 2:00:00 AM,12/8/2024 9:00:00 PM,MIDATL,542.649
12/9/2024 2:00:00 AM,12/8/2024 9:00:00 PM,OTHER,21.647
12/9/2024 2:00:00 AM,12/8/2024 9:00:00 PM,SOUTH,255.733
12/9/2024 2:00:00 AM,12/8/2024 9:00:00 PM,WEST,6788.464
12/9/2024 2:00:00 AM,12/8/2024 9:00:00 PM,RTO,7586.846
12/9/2024 2:00:00 AM,12/8/2024 9:00:00 PM,RFC,7331.113
12/9/2024 1:00:00 AM,12/8/2024 8:00:00 PM,MIDATL,433.311
12/9/2024 1:00:00 AM,12/8/2024 8:00:00 PM,OTHER,22.195
12/9/2024 1:00:00 AM,12/8/2024 8:00:00 PM,SOUTH,305.441
12/9/2024 1:00:00 AM,12/8/2024 8:00:00 PM,WEST,7544.470
12/9/2024 1:00:00 AM,12/8/2024 8:00:00 PM,RTO,8283.222
12/9/2024 1:00:00 AM,12/8/2024 8:00:00 PM,RFC,7977.781
12/9/2024 12:00:00 AM,12/8/2024 7:00:00 PM,MIDATL,362.965
12/9/2024 12:00:00 AM,12/8/2024 7:00:00 PM,OTHER,22.024
12/9/2024 12:00:00 AM,12/8/2024 7:00:00 PM,SOUTH,277.879
12/9/2024 12:00:00 AM,12/8/2024 7:00:00 PM,WEST,7587.279
12/9/2024 12:00:00 AM,12/8/2024 7:00:00 PM,RTO,8228.123
12/9/2024 12:00:00 AM,12/8/2024 7:00:00 PM,RFC,7950.244
12/8/2024 11:00:00 PM,12/8/2024 6:00:00 PM,MIDATL,357.962
12/8/2024 11:00:00 PM,12/8/2024 6:00:00 PM,OTHER,21.724
12/8/2024 11:00:00 PM,12/8/2024 6:00:00 PM,SOUTH,296.627
12/8/2024 11:00:00 PM,12/8/2024 6:00:00 PM,WEST,6802.956
12/8/2024 11:00:00 PM,12/8/2024 6:00:00 PM,RTO,7457.545
12/8/2024 11:00:00 PM,12/8/2024 6:00:00 PM,RFC,7160.918
12/8/2024 10:00:00 PM,12/8/2024 5:00:00 PM,MIDATL,371.536
12/8/2024 10:00:00 PM,12/8/2024 5:00:00 PM,OTHER,23.829
12/8/2024 10:00:00 PM,12/8/2024 5:00:00 PM,SOUTH,239.602
12/8/2024 10:00:00 PM,12/8/2024 5:00:00 PM,WEST,5874.799
12/8/2024 10:00:00 PM,12/8/2024 5:00:00 PM,RTO,6485.937
12/8/2024 10:00:00 PM,12/8/2024 5:00:00 PM,RFC,6246.335
12/8/2024 9:00:00 PM,12/8/2024 4:00:00 PM,MIDATL,340.788
12/8/2024 9:00:00 PM,12/8/2024 4:00:00 PM,OTHER,22.538
12/8/2024 9:00:00 PM,12/8/2024 4:00:00 PM,SOUTH,166.989
12/8/2024 9:00:00 PM,12/8/2024 4:00:00 PM,WEST,4957.603
12/8/2024 9:00:00 PM,12/8/2024 4:00:00 PM,RTO,5465.380
12/8/2024 9:00:00 PM,12/8/2024 4:00:00 PM,RFC,5298.391
12/8/2024 8:00:00 PM,12/8/2024 3:00:00 PM,MIDATL,385.835
12/8/2024 8:00:00 PM,12/8/2024 3:00:00 PM,OTHER,19.066
12/8/2024 8:00:00 PM,12/8/2024 3:00:00 PM,SOUTH,238.581
12/8/2024 8:00:00 PM,12/8/2024 3:00:00 PM,WEST,4745.023
12/8/2024 8:00:00 PM,12/8/2024 3:00:00 PM,RTO,5369.439
12/8/2024 8:00:00 PM,12/8/2024 3:00:00 PM,RFC,5130.858
12/8/2024 7:00:00 PM,12/8/2024 2:00:00 PM,MIDATL,444.074
12/8/2024 7:00:00 PM,12/8/2024 2:00:00 PM,OTHER,17.563
12/8/2024 7:00:00 PM,12/8/2024 2:00:00 PM,SOUTH,296.629
12/8/2024 7:00:00 PM,12/8/2024 2:00:00 PM,WEST,4397.232
12/8/2024 7:00:00 PM,12/8/2024 2:00:00 PM,RTO,5137.935
12/8/2024 7:00:00 PM,12/8/2024 2:00:00 PM,RFC,4841.306
12/8/2024 6:00:00 PM,12/8/2024 1:00:00 PM,MIDATL,492.602
12/8/2024 6:00:00 PM,12/8/2024 1:00:00 PM,OTHER,17.716
12/8/2024 6:00:00 PM,12/8/2024 1:00:00 PM,SOUTH,288.634
12/8/2024 6:00:00 PM,12/8/2024 1:00:00 PM,WEST,4262.895
12/8/2024 6:00:00 PM,12/8/2024 1:00:00 PM,RTO,5044.131
12/8/2024 6:00:00 PM,12/8/2024 1:00:00 PM,RFC,4755.497
12/8/2024 5:00:00 PM,12/8/2024 12:00:00 PM,MIDATL,558.329
12/8/2024 5:00:00 PM,12/8/2024 12:00:00 PM,OTHER,19.449
12/8/2024 5:00:00 PM,12/8/2024 12:00:00 PM,SOUTH,287.727
12/8/2024 5:00:00 PM,12/8/2024 12:00:00 PM,WEST,4597.823
12/8/2024 5:00:00 PM,12/8/2024 12:00:00 PM,RTO,5443.879
12/8/2024 5:00:00 PM,12/8/2024 12:00:00 PM,RFC,5156.152
12/8/2024 4:00:00 PM,12/8/2024 11:00:00 AM,MIDATL,707.373
12/8/2024 4:00:00 PM,12/8/2024 11:00:00 AM,OTHER,20.220
12/8/2024 4:00:00 PM,12/8/2024 11:00:00 AM,SOUTH,230.257
12/8/2024 4:00:00 PM,12/8/2024 11:00:00 AM,WEST,5266.653
12/8/2024 4:00:00 PM,12/8/2024 11:00:00 AM,RTO,6204.283
12/8/2024 4:00:00 PM,12/8/2024 11:00:00 AM,RFC,5974.026
12/8/2024 3:00:00 PM,12/8/2024 10:00:00 AM,MIDATL,765.665
12/8/2024 3:00:00 PM,12/8/2024 10:00:00 AM,OTHER,19.283
12/8/2024 3:00:00 PM,12/8/2024 10:00:00 AM,SOUTH,178.445
12/8/2024 3:00:00 PM,12/8/2024 10:00:00 AM,WEST,5618.186
12/8/2024 3:00:00 PM,12/8/2024 10:00:00 AM,RTO,6562.296
12/8/2024 3:00:00 PM,12/8/2024 10:00:00 AM,RFC,6383.851
12/8/2024 2:00:00 PM,12/8/2024 9:00:00 AM,MIDATL,746.126
12/8/2024 2:00:00 PM,12/8/2024 9:00:00 AM,OTHER,20.860
12/8/2024 2:00:00 PM,12/8/2024 9:00:00 AM,SOUTH,190.667
12/8/2024 2:00:00 PM,12/8/2024 9:00:00 AM,WEST,6486.484
12/8/2024 2:00:00 PM,12/8/2024 9:00:00 AM,RTO,7423.277
12/8/2024 2:00:00 PM,12/8/2024 9:00:00 AM,RFC,7232.610
12/8/2024 1:00:00 PM,12/8/2024 8:00:00 AM,MIDATL,810.487
12/8/2024 1:00:00 PM,12/8/2024 8:00:00 AM,OTHER,24.350
12/8/2024 1:00:00 PM,12/8/2024 8:00:00 AM,SOUTH,227.336
12/8/2024 1:00:00 PM,12/8/2024 8:00:00 AM,WEST,7099.109
12/8/2024 1:00:00 PM,12/8/2024 8:00:00 AM,RTO,8136.932
12/8/2024 1:00:00 PM,12/8/2024 8:00:00 AM,RFC,7909.596
12/8/2024 12:00:00 PM,12/8/2024 7:00:00 AM,MIDATL,898.677
12/8/2024 12:00:00 PM,12/8/2024 7:00:00 AM,OTHER,25.398
12/8/2024 12:00:00 PM,12/8/2024 7:00:00 AM,SOUTH,293.341
12/8/2024 12:00:00 PM,12/8/2024 7:00:00 AM,WEST,7120.035
12/8/2024 12:00:00 PM,12/8/2024 7:00:00 AM,RTO,8312.053
12/8/2024 12:00:00 PM,12/8/2024 7:00:00 AM,RFC,8018.712
12/8/2024 11:00:00 AM,12/8/2024 6:00:00 AM,MIDATL,921.478
12/8/2024 11:00:00 AM,12/8/2024 6:00:00 AM,OTHER,24.433
12/8/2024 11:00:00 AM,12/8/2024 6:00:00 AM,SOUTH,290.324
12/8/2024 11:00:00 AM,12/8/2024 6:00:00 AM,WEST,7522.171
12/8/2024 11:00:00 AM,12/8/2024 6:00:00 AM,RTO,8733.973
12/8/2024 11:00:00 AM,12/8/2024 6:00:00 AM,RFC,8443.649
12/8/2024 10:00:00 AM,12/8/2024 5:00:00 AM,MIDATL,939.556
12/8/2024 10:00:00 AM,12/8/2024 5:00:00 AM,OTHER,22.892
12/8/2024 10:00:00 AM,12/8/2024 5:00:00 AM,SOUTH,325.384
12/8/2024 10:00:00 AM,12/8/2024 5:00:00 AM,WEST,7815.271
12/8/2024 10:00:00 AM,12/8/2024 5:00:00 AM,RTO,9080.211
12/8/2024 10:00:00 AM,12/8/2024 5:00:00 AM,RFC,8754.827
12/8/2024 9:00:00 AM,12/8/2024 4:00:00 AM,MIDATL,930.517
12/8/2024 9:00:00 AM,12/8/2024 4:00:00 AM,OTHER,22.211
12/8/2024 9:00:00 AM,12/8/2024 4:00:00 AM,SOUTH,353.741
12/8/2024 9:00:00 AM,12/8/2024 4:00:00 AM,WEST,8026.478
12/8/2024 9:00:00 AM,12/8/2024 4:00:00 AM,RTO,9310.736
12/8/2024 9:00:00 AM,12/8/2024 4:00:00 AM,RFC,8956.995
12/8/2024 8:00:00 AM,12/8/2024 3:00:00 AM,MIDATL,948.063
12/8/2024 8:00:00 AM,12/8/2024 3:00:00 AM,OTHER,21.918
12/8/2024 8:00:00 AM,12/8/2024 3:00:00 AM,SOUTH,353.780
12/8/2024 8:00:00 AM,12/8/2024 3:00:00 AM,WEST,8178.172
12/8/2024 8:00:00 AM,12/8/2024 3:00:00 AM,RTO,9480.015
12/8/2024 8:00:00 AM,12/8/2024 3:00:00 AM,RFC,9126.235
12/8/2024 7:00:00 AM,12/8/2024 2:00:00 AM,MIDATL,954.901
12/8/2024 7:00:00 AM,12/8/2024 2:00:00 AM,OTHER,22.558
12/8/2024 7:00:00 AM,12/8/2024 2:00:00 AM,SOUTH,355.869
12/8/2024 7:00:00 AM,12/8/2024 2:00:00 AM,WEST,8240.498
12/8/2024 7:00:00 AM,12/8/2024 2:00:00 AM,RTO,9551.268
12/8/2024 7:00:00 AM,12/8/2024 2:00:00 AM,RFC,9195.399
12/8/2024 6:00:00 AM,12/8/2024 1:00:00 AM,MIDATL,962.050
12/8/2024 6:00:00 AM,12/8/2024 1:00:00 AM,OTHER,22.606
12/8/2024 6:00:00 AM,12/8/2024 1:00:00 AM,SOUTH,331.637
12/8/2024 6:00:00 AM,12/8/2024 1:00:00 AM,WEST,8169.803
12/8/2024 6:00:00 AM,12/8/2024 1:00:00 AM,RTO,9463.490
12/8/2024 6:00:00 AM,12/8/2024 1:00:00 AM,RFC,9131.853
12/8/2024 5:00:00 AM,12/8/2024 12:00:00 AM,MIDATL,875.399
12/8/2024 5:00:00 AM,12/8/2024 12:00:00 AM,OTHER,23.262
12/8/2024 5:00:00 AM,12/8/2024 12:00:00 AM,SOUTH,320.242
12/8/2024 5:00:00 AM,12/8/2024 12:00:00 AM,WEST,7872.654
12/8/2024 5:00:00 AM,12/8/2024 12:00:00 AM,RTO,9068.295
12/8/2024 5:00:00 AM,12/8/2024 12:00:00 AM,RFC,8748.053
12/8/2024 4:00:00 AM,12/7/2024 11:00:00 PM,MIDATL,859.108
12/8/2024 4:00:00 AM,12/7/2024 11:00:00 PM,OTHER,24.171
12/8/2024 4:00:00 AM,12/7/2024 11:00:00 PM,SOUTH,317.486
12/8/2024 4:00:00 AM,12/7/2024 11:00:00 PM,WEST,7954.785
12/8/2024 4:00:00 AM,12/7/2024 11:00:00 PM,RTO,9131.379
12/8/2024 4:00:00 AM,12/7/2024 11:00:00 PM,RFC,8813.893
12/8/2024 3:00:00 AM,12/7/2024 10:00:00 PM,MIDATL,840.208
12/8/2024 3:00:00 AM,12/7/2024 10:00:00 PM,OTHER,25.433
12/8/2024 3:00:00 AM,12/7/2024 10:00:00 PM,SOUTH,245.888
12/8/2024 3:00:00 AM,12/7/2024 10:00:00 PM,WEST,7920.508
12/8/2024 3:00:00 AM,12/7/2024 10:00:00 PM,RTO,9006.604
12/8/2024 3:00:00 AM,12/7/2024 10:00:00 PM,RFC,8760.716
12/8/2024 2:00:00 AM,12/7/2024 9:00:00 PM,MIDATL,834.818
12/8/2024 2:00:00 AM,12/7/2024 9:00:00 PM,OTHER,26.312
12/8/2024 2:00:00 AM,12/7/2024 9:00:00 PM,SOUTH,231.878
12/8/2024 2:00:00 AM,12/7/2024 9:00:00 PM,WEST,7818.650
12/8/2024 2:00:00 AM,12/7/2024 9:00:00 PM,RTO,8885.346
12/8/2024 2:00:00 AM,12/7/2024 9:00:00 PM,RFC,8653.468
12/8/2024 1:00:00 AM,12/7/2024 8:00:00 PM,MIDATL,793.401
12/8/2024 1:00:00 AM,12/7/2024 8:00:00 PM,OTHER,27.126
12/8/2024 1:00:00 AM,12/7/2024 8:00:00 PM,SOUTH,165.912
12/8/2024 1:00:00 AM,12/7/2024 8:00:00 PM,WEST,7701.960
12/8/2024 1:00:00 AM,12/7/2024 8:00:00 PM,RTO,8661.273
12/8/2024 1:00:00 AM,12/7/2024 8:00:00 PM,RFC,8495.361
12/8/2024 12:00:00 AM,12/7/2024 7:00:00 PM,MIDATL,722.047
12/8/2024 12:00:00 AM,12/7/2024 7:00:00 PM,OTHER,27.357
12/8/2024 12:00:00 AM,12/7/2024 7:00:00 PM,SOUTH,106.514
12/8/2024 12:00:00 AM,12/7/2024 7:00:00 PM,WEST,7547.772
12/8/2024 12:00:00 AM,12/7/2024 7:00:00 PM,RTO,8376.333
